raceId,driverId,constructorId,grid,positionOrder,points,statusId
raceId,driverId,constructorId,,,0,
21,8,6,1,1,10,1
84,8,1,1,1,10,1
51,8,6,2,1,10,1
864,813,3,1,1,25,1
1046,815,211,5,1,25,1
1080,815,9,3,1,25,1
1091,815,9,2,1,25,1
1101,815,9,3,1,25,1
1099,815,9,1,1,25,1
1057,815,9,6,1,25,1
910,817,9,4,1,25,1
1065,817,1,2,1,26,1
911,817,9,5,1,25,1
994,817,9,1,1,25,1
906,817,9,6,1,25,1
963,817,9,4,1,25,1
991,817,9,6,1,25,1
976,817,9,10,1,25,1
1031,822,131,1,1,25,1
977,822,131,1,1,25,1
1067,822,131,1,1,26,1
988,822,131,1,1,25,1
972,822,131,3,1,25,1
1013,822,131,1,1,25,1
1010,822,131,2,1,26,1
1026,822,131,3,1,25,1
1028,822,131,1,1,25,1
1040,822,131,3,1,26,1
1098,830,9,1,1,25,1
1109,830,9,2,1,26,1
1141,830,9,17,1,26,1
1110,830,9,6,1,25,1
1118,830,9,1,1,25,1
1124,830,9,1,1,26,1
1064,830,9,1,1,25,1
1127,830,9,1,1,25,1
1088,830,9,1,1,26,1
1102,830,9,9,1,26,1
1056,830,9,2,1,25,1
1063,830,9,1,1,12.5,1
1089,830,9,7,1,25,1
1121,830,9,1,1,26,1
1047,830,9,1,1,25,1
997,830,9,4,1,25,1
1120,830,9,1,1,26,1
983,830,9,3,1,25,1
1059,830,9,1,1,26,1
1143,830,9,2,1,25,1
1020,830,9,2,1,26,1
952,830,9,4,1,25,1
1125,830,9,1,1,25,1
1058,830,9,1,1,25,1
1070,830,9,3,1,25,1
1075,830,9,4,1,25,1
1077,830,9,1,1,26,1
1085,830,9,2,1,25,1
1105,830,9,1,1,26,1
1112,830,9,2,1,25,1
1115,830,9,1,1,26,1
1060,830,9,1,1,26,1
1073,830,9,1,1,26,1
1079,830,9,2,1,25,1
1117,830,9,3,1,25,1
1129,830,9,2,1,25,1
1104,830,9,1,1,25,1
1108,830,9,1,1,26,1
1007,830,9,2,1,25,1
1018,830,9,2,1,26,1
1094,830,9,1,1,25,1
1107,830,9,1,1,26,1
1111,830,9,1,1,25,1
1119,830,9,2,1,25,1
1082,830,9,1,1,25,1
1092,830,9,1,1,25,1
1069,830,9,1,1,25,1
1081,830,9,3,1,25,1
1106,830,9,1,1,25,1
986,830,9,2,1,25,1
1116,830,9,6,1,25,1
1029,830,9,1,1,25,1
1035,830,9,4,1,25,1
1096,830,9,1,1,25,1
1078,830,9,3,1,26,1
1086,830,9,10,1,25,1
1093,830,9,2,1,25,1
1100,830,9,1,1,25,1
1122,830,9,1,1,25,1
1130,830,9,2,1,25,1
1087,830,9,14,1,26,1
1053,830,9,3,1,25,1
1114,830,9,1,1,26,1
1083,832,6,1,1,25,1
1123,832,6,2,1,25,1
1140,832,6,1,1,25,1
1113,832,6,1,1,25,1
1062,839,214,8,1,25,1
1038,842,213,10,1,25,1
1136,844,6,4,1,25,1
1074,844,6,1,1,26,1
1022,844,6,1,1,25,1
1023,844,6,1,1,25,1
1076,844,6,1,1,26,1
1128,844,6,1,1,25,1
1139,844,6,4,1,25,1
1084,844,6,2,1,25,1
1144,846,1,1,1,25,1
1126,846,1,5,1,25,1
1138,846,1,1,1,25,1
1135,846,1,1,1,26,1
1142,847,131,1,1,25,1
1131,847,131,3,1,25,1
1095,847,131,1,1,26,1
1133,857,1,2,1,25,1
1137,857,1,2,1,25,1
24,9,2,2,1,10,1
290,95,3,1,1,10,1
316,95,3,2,1,10,1
400,95,3,2,1,9,1
411,95,3,2,1,9,1
434,95,3,1,1,9,1
292,95,3,1,1,10,1
409,95,3,1,1,9,1
318,95,3,2,1,10,1
393,95,3,1,1,9,1
293,95,3,1,1,10,1
313,95,3,1,1,10,1
333,95,6,1,1,9,1
297,95,3,1,1,10,1
394,95,3,2,1,9,1
298,95,3,1,1,10,1
302,95,3,1,1,10,1
401,95,3,1,1,9,1
356,95,6,6,1,9,1
272,95,3,1,1,10,1
291,95,3,1,1,10,1
408,95,3,5,1,9,1
311,95,3,4,1,10,1
397,95,3,2,1,9,1
289,95,3,1,1,10,1
296,95,3,1,1,10,1
312,95,3,1,1,10,1
389,95,3,2,1,9,1
433,95,3,3,1,9,1
412,95,3,2,1,9,1
365,95,6,12,1,9,1
417,95,3,2,1,9,1
48,1,1,2,2,8,1
948,1,131,1,2,18,1
1064,1,131,2,2,19,1
38,1,1,2,2,8,1
1086,1,131,7,2,19,1
22,1,1,3,2,8,1
930,1,131,2,2,18,1
1117,1,131,6,2,19,1
856,1,1,1,2,18,1
951,1,131,10,2,18,1
1095,1,131,2,2,18,1
1142,1,131,10,2,18,1
40,1,1,2,2,8,1
983,1,131,1,2,18,1
841,1,1,2,2,18,1
1100,1,131,3,2,18,1
340,1,1,6,2,18,1
1059,1,131,2,2,18,1
905,1,131,2,2,18,1
927,1,131,1,2,18,1
1105,1,131,4,2,18,1
907,1,131,9,2,18,1
39,1,1,4,2,8,1
917,1,131,2,2,18,1
945,1,131,2,2,18,1
11,1,1,1,2,8,1
1053,1,131,1,2,19,1
1093,1,131,3,2,18,1
1022,1,131,3,2,18,1
1069,1,131,2,2,19,1
943,1,131,2,2,18,1
944,1,131,2,2,18,1
355,1,1,2,2,18,1
961,1,131,1,2,18,1
346,1,1,4,2,18,1
1058,1,131,2,2,19,1
1085,1,131,4,2,18,1
988,1,131,2,2,18,1
1010,1,131,1,2,18,1
353,1,1,4,2,18,1
1070,1,131,2,2,18,1
345,1,1,3,2,18,1
998,1,131,1,2,18,1
1094,1,131,3,2,18,1
845,1,1,3,2,18,1
1028,1,131,5,2,18,1
1062,1,131,1,2,18,1
1073,1,131,2,2,18,1
1001,1,131,1,2,18,1
37,1,1,4,2,8,1
1013,1,131,2,2,18,1
1035,1,131,2,2,19,1
969,1,131,1,2,18,1
29,1,1,2,2,8,1
989,1,131,1,2,18,1
933,1,131,1,2,18,1
971,1,131,2,2,18,1
28,10,7,5,2,8,1
14,10,7,6,2,8,1
378,102,1,2,2,6,1
398,102,32,4,2,6,1
273,102,1,2,2,6,1
389,102,32,1,2,6,1
333,102,1,3,2,6,1
365,102,1,2,2,6,1
298,102,1,3,2,6,1
414,102,32,1,2,6,1
375,102,1,1,2,6,1
413,102,32,3,2,6,1
441,102,53,13,2,3,1
317,102,1,3,2,6,1
316,102,1,1,2,6,1
396,102,32,6,2,6,1
319,102,1,2,2,6,1
402,102,32,7,2,6,1
387,102,1,1,2,6,1
429,102,32,14,2,6,1
330,102,1,4,2,6,1
277,102,1,3,2,6,1
404,102,32,1,2,6,1
433,102,32,1,2,6,1
408,102,32,4,2,6,1
423,105,6,3,2,6,1
449,105,6,11,2,6,1
450,105,6,5,2,6,1
421,105,6,5,2,6,1
403,105,6,6,2,6,1
427,105,6,6,2,6,11
383,105,6,4,2,6,1
415,105,6,9,2,6,11
420,105,6,1,2,6,1
466,110,51,9,2,6,1
461,110,51,3,2,6,1
311,117,6,2,2,6,1
480,117,4,1,2,6,1
455,117,4,4,2,6,1
430,117,1,3,2,6,1
386,117,1,2,2,6,1
409,117,1,4,2,6,1
288,117,3,2,2,6,1
287,117,3,1,2,6,1
305,117,6,2,2,6,1
358,117,1,2,2,6,1
437,117,1,5,2,6,1
331,117,6,3,2,6,1
368,117,1,4,2,6,1
465,117,4,8,2,6,1
332,117,6,2,2,6,1
417,117,1,3,2,6,1
376,117,1,2,2,6,1
492,117,4,1,2,6,1
357,117,1,2,2,6,1
411,117,1,5,2,6,1
497,117,4,5,2,6,1
382,117,1,2,2,6,1
381,117,1,7,2,6,1
318,117,6,6,2,6,1
356,117,1,5,2,6,1
477,117,4,2,2,6,1
364,117,1,2,2,6,1
366,117,1,2,2,6,1
373,117,1,2,2,6,1
380,117,1,2,2,6,1
418,117,1,6,2,6,1
400,117,1,7,2,6,1
286,117,3,2,2,6,1
428,117,1,3,2,6,1
377,117,1,4,2,6,1
445,118,4,6,2,6,1
438,118,4,4,2,6,1
290,119,3,2,2,6,1
297,119,3,2,2,6,1
289,119,3,4,2,6,1
474,119,34,8,2,6,1
370,119,3,5,2,6,1
501,119,21,8,2,6,1
313,119,3,4,2,6,1
486,119,21,9,2,6,1
291,119,3,2,2,6,1
283,119,22,5,2,6,1
296,119,3,2,2,6,1
293,119,3,2,2,6,1
359,119,3,5,2,6,1
534,119,21,5,2,6,1
361,119,3,3,2,6,1
306,119,3,2,2,6,1
360,119,3,14,2,6,1
27,12,4,17,2,8,1
384,122,37,3,2,6,1
327,122,41,7,2,6,1
328,123,3,4,2,6,1
422,123,21,5,2,6,11
62,13,6,2,2,8,1
64,13,6,3,2,8,1
874,13,6,10,2,18,1
918,13,3,4,2,36,1
49,13,6,2,2,8,1
337,13,6,2,2,18,1
21,13,6,3,2,8,1
43,13,6,1,2,8,1
45,13,6,3,2,8,1
52,13,6,1,2,8,1
69,13,6,1,2,8,1
347,13,6,3,2,18,1
34,13,6,3,2,8,1
309,131,25,9,2,6,1
412,137,3,1,2,6,1
392,137,3,3,2,6,1
401,137,3,3,2,6,1
447,137,34,1,2,6,1
394,137,3,1,2,6,1
431,137,34,4,2,6,1
460,137,34,6,2,6,1
393,137,3,4,2,6,1
325,137,22,5,2,6,1
406,137,3,2,2,6,1
397,137,3,1,2,6,1
419,137,3,2,2,6,1
494,137,34,3,2,6,1
456,137,34,6,2,6,1
388,137,3,2,2,6,1
475,137,34,3,2,6,1
391,137,3,3,2,6,1
498,137,34,4,2,6,1
454,137,34,6,2,6,1
505,137,34,5,2,6,1
269,14,3,3,2,6,1
254,14,3,1,2,6,1
248,14,3,3,2,6,1
185,14,1,3,2,6,1
183,14,1,2,2,6,1
179,14,1,3,2,6,1
174,14,1,3,2,6,1
202,14,1,2,2,6,1
162,14,1,4,2,6,1
141,14,1,6,2,6,1
191,14,1,2,2,6,1
229,14,1,5,2,6,1
177,14,1,2,2,6,1
195,14,1,2,2,6,1
220,14,1,10,2,6,1
249,14,3,2,2,6,1
144,14,1,1,2,6,1
200,14,1,14,2,6,1
167,14,1,2,2,6,1
192,14,1,2,2,6,1
201,14,1,2,2,6,1
223,14,1,6,2,6,1
154,14,1,9,2,6,1
119,14,1,10,2,8,1
131,14,1,8,2,6,1
240,14,3,3,2,6,1
395,140,1,8,2,6,1
424,140,6,4,2,6,1
425,140,6,9,2,6,1
390,140,1,10,2,6,1
329,145,22,9,2,6,1
371,145,22,4,2,6,1
72,15,7,2,2,8,1
15,15,7,2,2,8,1
73,15,7,3,2,8,1
188,15,20,10,2,6,1
898,154,208,3,2,18,1
866,154,208,7,2,18,1
459,158,4,6,2,6,1
473,158,27,9,2,6,1
526,163,4,7,2,6,1
439,163,6,6,2,6,1
462,163,6,2,2,6,1
464,163,6,3,2,6,1
508,163,4,1,2,6,1
444,163,6,4,2,6,1
493,163,4,1,2,6,1
478,163,4,3,2,6,1
520,163,4,5,2,6,1
844,17,9,2,2,18,1
8,17,9,3,2,8,1
339,17,9,1,2,18,1
3,17,9,3,2,8,1
897,17,9,1,2,18,1
7,17,9,4,2,8,1
895,17,9,1,2,18,1
887,17,9,4,2,18,1
852,17,9,3,2,18,1
881,17,9,5,2,18,1
875,17,9,1,2,18,1
354,17,9,3,2,18,1
352,17,9,2,2,18,1
899,17,9,4,2,18,1
17,17,9,3,2,8,1
349,17,9,1,2,18,1
570,172,27,5,2,6,1
410,172,27,6,2,6,1
435,172,27,20,2,6,1
487,172,27,9,2,6,1
489,172,27,1,2,6,1
517,172,27,1,2,6,1
503,172,27,5,2,6,1
586,172,3,15,2,6,1
500,172,27,4,2,6,1
555,172,27,2,2,6,1
443,173,32,5,2,6,1
499,173,32,7,2,6,1
463,175,6,2,2,6,1
457,175,6,2,2,6,1
481,175,6,3,2,6,1
440,175,4,1,2,6,1
479,177,3,6,2,6,1
434,177,3,3,2,6,1
458,177,3,12,2,6,1
426,177,3,1,2,6,1
471,177,3,3,2,6,1
436,177,3,9,2,6,1
469,177,3,8,2,6,1
407,177,1,9,2,6,1
509,178,3,6,2,6,1
484,178,3,3,2,6,1
541,178,3,3,2,6,1
507,178,3,3,2,6,1
495,178,3,5,2,6,1
502,178,3,1,2,6,1
488,178,3,7,2,6,1
862,18,1,5,2,18,1
869,18,1,6,2,18,1
344,18,1,4,2,18,1
854,18,1,3,2,18,1
842,18,1,4,2,18,1
101,18,16,13,2,8,1
350,18,1,2,2,18,1
343,18,1,4,2,18,1
13,18,23,6,2,8,1
93,18,16,1,2,8,1
873,18,1,4,2,18,1
857,18,1,4,2,18,1
853,18,1,3,2,18,1
95,18,16,2,2,8,1
105,18,16,3,2,8,1
527,182,34,5,2,6,1
549,182,6,11,2,6,1
442,182,1,8,2,6,1
594,182,6,3,2,6,1
446,182,1,7,2,6,1
556,182,6,5,2,6,1
552,182,6,3,2,6,1
531,182,34,3,2,6,1
554,182,6,1,2,6,1
548,182,6,6,2,6,1
448,182,1,6,2,6,1
536,182,34,4,2,6,1
598,182,6,1,2,6,1
583,182,6,1,2,6,1
452,182,1,9,2,4,1
546,182,6,1,2,6,1
563,182,6,2,2,6,1
562,182,6,4,2,6,1
453,182,1,23,2,6,1
590,182,6,8,2,6,1
451,182,1,11,2,6,1
540,187,34,7,2,6,1
496,187,1,9,2,6,1
490,187,1,2,2,6,1
468,187,1,12,2,6,1
551,187,34,4,2,6,1
482,187,1,9,2,6,1
510,199,3,5,2,6,1
506,199,3,4,2,6,1
483,199,3,3,2,6,1
485,199,3,4,2,6,1
516,199,32,8,2,6,1
512,199,32,3,2,6,1
467,199,3,8,2,6,1
582,199,34,4,2,6,1
559,199,6,7,2,6,1
491,199,3,9,2,6,1
547,199,6,4,2,6,1
578,199,34,2,2,6,1
511,199,3,3,2,6,1
2,2,2,10,2,4,1
30,2,2,5,2,8,1
41,2,2,3,2,8,1
24,2,2,8,2,8,1
26,2,2,5,2,8,1
18,2,2,5,2,8,1
76,2,3,6,2,8,1
77,2,3,1,2,8,1
938,20,6,3,2,18,1
878,20,9,1,2,18,1
9,20,9,4,2,8,1
972,20,6,1,2,18,1
973,20,6,2,2,18,1
849,20,9,2,2,18,1
970,20,6,2,2,18,1
977,20,6,2,2,18,1
1020,20,6,20,2,18,1
4,20,9,3,2,8,1
342,20,9,3,2,18,1
950,20,6,4,2,18,1
351,20,9,2,2,18,1
1000,20,6,4,2,18,1
1009,20,6,3,2,18,1
860,20,9,6,2,18,1
1016,20,6,1,2,18,1
1026,20,6,1,2,18,1
847,20,9,1,2,18,1
859,20,9,1,2,18,1
941,20,6,4,2,18,1
1007,20,6,4,2,18,1
913,20,9,4,2,18,1
885,20,9,3,2,18,1
980,20,6,2,2,18,1
1015,20,6,4,2,18,1
851,20,9,1,2,18,1
955,20,6,3,2,18,1
843,20,9,1,2,18,1
954,20,6,3,2,18,1
871,20,9,10,2,18,1
994,20,6,2,2,18,1
985,20,6,2,2,18,1
931,20,6,3,2,18,1
1057,20,117,11,2,18,1
1027,20,6,2,2,18,1
550,200,1,9,2,6,1
504,202,27,3,2,6,1
476,202,6,4,2,6,1
472,202,6,5,2,6,60
525,203,6,2,2,6,1
524,203,6,5,2,6,1
519,203,6,3,2,6,1
522,203,6,5,2,6,1
470,203,6,3,2,6,1
530,207,32,4,2,6,1
557,207,32,4,2,6,1
159,21,22,5,2,6,1
180,21,22,7,2,6,1
88,21,4,3,2,8,1
218,21,17,4,2,6,1
12,21,10,1,2,8,1
196,21,22,3,2,6,1
197,21,22,4,2,6,1
127,22,6,2,2,6,1
164,22,6,6,2,6,1
1,22,23,2,2,8,1
97,22,6,7,2,8,1
155,22,6,2,2,6,1
92,22,6,2,2,8,1
137,22,6,3,2,6,1
158,22,6,4,2,6,1
211,22,24,10,2,6,1
6,22,23,3,2,8,1
153,22,6,3,2,6,1
133,22,6,2,2,6,1
129,22,6,1,2,6,1
140,22,6,2,2,6,1
165,22,6,3,2,6,1
90,22,6,2,2,8,1
98,22,6,1,2,8,1
102,22,6,2,2,8,1
96,22,6,7,2,8,1
147,22,6,4,2,6,1
245,22,17,9,2,6,1
71,22,6,11,2,8,1
94,22,6,5,2,8,1
152,22,6,6,2,6,1
5,22,23,3,2,8,1
79,22,6,7,2,8,1
142,22,6,2,2,6,1
172,22,6,4,2,6,1
109,22,6,5,2,8,1
575,221,25,13,2,6,11
529,221,25,11,2,6,1
566,221,25,4,2,6,1
567,221,25,3,2,6,1
560,221,25,9,2,6,1
573,221,25,4,2,6,1
538,221,25,14,2,6,1
558,221,25,6,2,6,1
596,221,25,1,2,6,1
513,221,27,2,2,6,1
565,222,25,5,2,6,1
600,222,25,4,2,6,1
553,222,59,1,2,6,1
514,222,6,2,2,6,1
515,222,6,3,2,6,1
568,222,25,8,2,6,1
595,222,25,5,2,6,1
569,222,25,8,2,6,1
542,222,59,2,2,6,1
537,222,59,4,2,6,1
581,222,25,9,2,6,1
523,222,6,5,2,6,1
545,222,59,5,2,6,1
574,222,25,2,2,6,1
653,223,6,3,2,6,1
593,223,6,3,2,6,1
518,223,3,16,2,6,1
521,223,3,6,2,6,1
655,223,6,1,2,6,1
572,223,6,9,2,6,1
603,223,6,6,2,6,1
564,223,6,2,2,6,1
597,223,6,2,2,6,1
627,223,6,7,2,6,1
571,223,6,5,2,6,1
651,223,6,2,2,6,1
591,223,6,8,2,6,1
580,224,1,9,2,6,1
610,224,32,5,2,6,1
528,224,56,7,2,6,1
577,224,1,2,2,6,1
599,224,1,8,2,6,1
621,224,32,3,2,6,1
588,224,1,3,2,6,1
602,224,1,6,2,6,1
639,224,180,5,2,6,1
589,224,1,2,2,6,1
625,224,32,8,2,6,1
618,224,32,5,2,6,1
617,224,32,4,2,6,1
203,23,17,8,2,6,1
115,23,3,1,2,8,1
187,23,3,5,2,6,1
126,23,3,3,2,6,1
150,23,3,1,2,6,1
106,23,3,2,2,8,1
584,231,64,3,2,6,1
576,231,64,6,2,6,1
544,231,1,1,2,6,1
619,231,37,4,2,6,1
561,231,1,1,2,6,1
587,231,64,2,2,3,1
661,235,182,4,2,6,11
579,235,32,16,2,3,1
623,235,6,2,2,6,1
633,235,6,1,2,6,1
666,235,182,2,2,6,1
622,235,6,1,2,6,1
650,235,6,1,2,6,1
641,238,200,6,2,6,1
637,238,200,5,2,6,1
611,238,32,1,2,6,1
533,238,32,2,2,6,1
535,238,32,5,2,6,1
634,238,200,6,2,6,1
640,238,200,6,2,6,1
539,238,32,2,2,6,1
532,238,32,7,2,6,1
613,238,32,1,2,6,1
604,250,34,4,2,6,1
543,250,34,6,2,6,1
585,250,34,2,2,6,3
646,278,37,3,2,6,1
673,278,6,3,2,6,1
648,278,37,3,2,6,1
703,289,66,2,2,6,1
706,289,66,4,2,6,1
656,289,180,7,2,6,1
736,289,66,3,2,6,1
677,289,180,3,2,6,1
688,289,180,1,2,6,1
705,289,66,3,2,6,1
674,289,180,4,2,6,1
713,289,66,2,2,6,1
712,289,66,6,2,6,1
714,289,66,5,2,6,1
667,289,180,2,2,6,1
731,289,66,1,2,6,1
694,289,66,7,2,6,11
680,289,176,8,2,6,11
942,3,131,1,2,18,1
903,3,131,4,2,18,1
916,3,131,1,2,18,1
937,3,131,2,2,18,1
32,3,3,8,2,8,1
902,3,131,1,2,18,1
926,3,131,2,2,18,1
928,3,131,2,2,18,1
958,3,131,1,2,18,1
865,3,131,2,2,18,1
912,3,131,2,2,18,1
915,3,131,2,2,18,1
965,3,131,2,2,18,1
904,3,131,2,2,18,1
914,3,131,1,2,18,1
968,3,131,2,2,18,1
901,3,131,3,2,18,1
932,3,131,2,2,18,1
967,3,131,2,2,18,1
940,3,131,1,2,18,1
896,3,131,2,2,18,1
934,3,131,2,2,18,1
906,3,131,1,2,18,1
966,3,131,2,2,18,1
911,3,131,1,2,18,1
143,30,6,1,2,6,1
284,30,22,3,2,6,1
136,30,6,2,2,6,1
156,30,6,1,2,6,1
189,30,6,1,2,6,1
228,30,6,1,2,6,1
61,30,6,5,2,8,1
103,30,6,2,2,8,1
176,30,6,4,2,6,1
139,30,6,1,2,6,1
151,30,6,1,2,6,1
169,30,6,1,2,6,1
83,30,6,1,2,8,1
194,30,6,3,2,6,1
60,30,6,3,2,8,1
138,30,6,2,2,6,1
282,30,22,3,2,6,1
146,30,6,1,2,6,1
292,30,22,2,2,6,1
207,30,6,3,2,6,1
210,30,6,3,2,6,1
261,30,22,1,2,6,1
104,30,6,3,2,8,1
130,30,6,3,2,6,1
58,30,6,3,2,8,1
281,30,22,3,2,6,1
74,30,6,13,2,8,1
276,30,22,3,2,6,1
304,30,22,5,2,6,1
190,30,6,1,2,6,1
295,30,22,5,2,6,1
279,30,22,3,2,6,1
148,30,6,1,2,6,1
216,30,6,4,2,6,1
132,30,6,3,2,6,1
53,30,6,1,2,8,1
205,30,6,1,2,6,1
78,30,6,2,2,8,1
239,30,6,3,2,6,1
227,30,6,3,2,6,1
252,30,22,3,2,6,1
271,30,22,1,2,6,1
170,30,6,4,2,6,1
620,304,1,4,2,6,1
628,304,1,7,2,6,1
668,304,187,3,2,6,1
683,304,191,6,2,6,1
686,304,191,3,2,6,1
643,304,187,6,2,6,1
601,304,1,10,2,6,1
693,304,191,2,2,6,1
684,304,191,4,2,6,1
629,305,63,9,2,6,1
660,306,196,5,2,6,1
592,306,66,11,2,6,1
671,306,82,16,2,6,1
607,309,1,6,2,6,1
630,309,1,1,2,6,1
116,31,3,4,2,8,1
128,31,3,4,2,6,1
108,31,3,3,2,8,1
125,31,3,2,2,6,1
124,31,3,6,2,6,1
157,31,3,2,2,6,1
135,31,3,4,2,6,1
117,31,3,2,2,8,1
149,31,3,3,2,6,1
118,31,3,7,2,8,1
82,31,1,20,2,8,1
91,31,3,4,2,8,1
145,31,3,12,2,6,1
59,31,1,4,2,8,1
121,31,3,2,2,8,1
615,327,25,3,2,6,1
624,327,25,5,2,6,1
614,327,25,3,2,6,1
631,327,25,4,2,6,1
638,327,25,5,2,6,1
612,327,25,4,2,6,1
605,327,25,6,2,6,1
636,327,25,7,2,6,1
608,327,25,3,2,6,1
609,327,25,4,2,6,1
626,328,25,4,2,6,1
616,328,25,7,2,6,1
632,328,25,1,2,6,1
662,328,196,2,2,6,1
652,328,37,4,2,6,1
606,328,25,8,2,6,1
647,328,37,2,2,6,1
702,328,66,2,2,6,1
704,328,66,6,2,6,1
701,328,66,3,2,6,1
682,328,66,6,2,6,1
679,340,170,5,2,6,1
733,341,26,2,2,6,1
723,341,6,5,2,6,1
699,341,6,2,2,6,1
695,341,167,2,2,6,1
734,341,26,4,2,6,1
710,341,6,4,2,6,1
752,341,32,11,2,6,1
718,341,6,4,2,6,1
717,341,6,2,2,6,1
672,341,11,7,2,6,1
670,345,66,8,2,6,1
654,345,66,4,2,6,1
635,345,66,2,2,6,1
642,346,66,6,2,6,1
659,346,180,10,2,6,1
236,35,3,1,2,6,1
231,35,3,2,2,6,1
224,35,3,1,2,6,1
226,35,3,3,2,6,1
232,35,3,6,2,6,1
687,356,191,2,2,6,1
645,356,34,4,2,6,1
685,356,191,7,2,6,1
681,356,191,3,2,6,1
698,356,191,4,2,6,1
664,356,182,6,2,6,1
727,356,34,10,2,6,1
758,356,170,2,2,6,1
649,356,34,2,2,6,1
689,356,191,5,2,6,1
691,358,167,2,2,6,1
697,358,167,9,2,6,60
663,358,180,1,2,6,1
675,359,196,13,2,6,1
753,360,170,6,2,6,1
720,360,170,5,2,6,1
644,360,187,11,2,6,11
716,360,170,5,2,6,1
747,360,170,11,2,6,1
750,360,170,14,2,6,1
657,360,187,13,2,6,12
737,360,170,8,2,6,1
676,360,187,8,2,6,11
678,360,187,9,2,6,1
711,360,170,7,2,6,1
665,361,182,9,2,6,1
658,361,182,9,2,6,1
744,364,95,12,2,6,1
708,364,183,2,2,6,1
728,364,34,3,2,6,1
745,364,95,7,2,6,1
707,364,183,8,2,6,1
741,364,95,5,2,6,1
721,364,34,14,2,6,11
761,364,6,3,2,6,1
65,37,1,4,2,8,1
669,370,66,6,2,6,1
724,373,172,1,2,6,1
700,385,6,4,2,6,1
690,385,6,5,2,6,1
726,386,66,4,2,6,1
735,386,66,3,2,6,1
725,386,66,4,2,6,1
719,386,66,4,2,6,1
738,386,6,2,2,6,1
709,386,66,8,2,6,11
754,386,6,2,2,6,1
715,386,66,5,2,6,1
696,387,6,1,2,6,1
692,387,6,3,2,6,1
51,4,1,4,2,8,1
879,4,6,7,2,18,1
1104,4,117,2,2,18,1
70,4,4,4,2,8,1
35,4,4,6,2,8,1
348,4,6,3,2,18,1
877,4,6,6,2,18,1
112,4,4,3,2,8,1
858,4,6,5,2,18,1
56,4,4,5,2,8,1
63,4,4,3,2,8,1
892,4,6,5,2,18,1
893,4,6,7,2,18,1
36,4,1,2,2,8,1
75,4,4,3,2,8,1
84,4,4,3,2,8,1
848,4,6,4,2,18,1
855,4,6,5,2,18,1
876,4,6,5,2,18,1
868,4,6,1,2,18,1
66,4,4,3,2,8,1
68,4,4,1,2,8,1
910,4,6,5,2,18,1
880,4,6,5,2,18,1
99,4,4,1,2,8,1
81,4,4,1,2,8,1
341,4,6,4,2,18,1
886,4,6,6,2,18,1
891,4,6,9,2,18,1
850,4,6,4,2,18,1
42,4,1,2,2,8,1
86,4,4,4,2,8,1
54,4,4,7,2,8,1
864,4,6,2,2,18,1
57,4,4,1,2,8,1
85,4,4,2,2,8,1
1111,4,117,5,2,19,1
1106,4,117,2,2,18,1
846,4,6,4,2,18,1
44,4,1,3,2,8,1
729,401,172,10,2,6,1
739,403,6,1,2,6,1
730,403,6,9,2,6,1
742,403,6,1,2,6,1
763,403,6,5,2,7,1
759,403,6,3,2,6,1
749,404,32,3,2,6,1
755,404,32,7,2,6,1
732,408,170,11,2,6,11
722,408,170,8,2,6,1
762,418,170,3,2,6,11
792,427,6,1,2,2,1
764,427,170,5,2,7,1
801,427,6,6,2,6,1
265,44,27,12,2,6,1
256,44,27,12,2,6,12
212,44,20,12,2,6,1
748,449,107,3,2,6,1
772,456,87,6,2,6,1
770,475,118,6,2,6,1
790,475,105,4,2,6,1
796,475,131,2,2,6,1
795,475,131,3,2,6,1
760,475,66,7,2,6.5,1
740,476,6,2,2,6,1
743,476,6,5,2,6,1
746,477,6,7,2,6,1
756,479,6,4,2,6,1
777,479,118,4,2,6,1
751,482,170,9,2,6,1
214,49,3,2,2,6,1
175,49,17,5,2,6,1
222,49,3,6,2,6,1
831,498,6,4,2,6,1
832,498,6,3,2,6,1
828,498,6,6,2,3,1
805,498,6,1,2,6,1
804,498,6,5,2,3,1
792,498,6,1,2,2,1
824,498,105,5,2,6.5,1
50,5,4,11,2,8,1
31,5,1,2,2,8,1
767,501,66,7,2,6,1
778,509,108,32,2,7,1
818,509,113,10,2,6,1
757,509,107,3,2,6,1
800,525,114,3,2,6,1
794,529,113,2,2,3,1
221,55,22,10,2,6,1
234,55,22,5,2,6,1
215,55,22,11,2,6,1
285,55,6,3,2,6,1
219,55,22,1,2,6,1
230,55,22,4,2,6,1
247,55,6,6,2,6,1
324,55,25,3,2,6,1
241,55,6,6,2,6,1
253,55,6,6,2,6,1
225,55,22,5,2,6,1
213,55,22,8,2,6,1
242,55,6,5,2,6,1
321,55,25,4,2,6,1
264,55,6,4,2,6,1
237,55,22,6,2,6,1
776,554,105,3,2,6,1
784,554,105,4,2,6,1
794,555,113,2,2,3,1
206,56,6,4,2,6,1
198,56,6,4,2,6,1
178,56,6,4,2,6,1
182,56,6,4,2,6,1
204,56,6,5,2,6,1
209,56,6,7,2,6,1
181,57,1,14,2,6,1
163,57,1,3,2,6,1
171,57,1,3,2,6,1
160,57,1,1,2,6,1
173,57,1,2,2,6,1
186,57,1,1,2,6,1
166,57,1,4,2,6,1
255,57,1,3,2,6,1
193,57,1,3,2,6,1
