raceId,driverId,stop,milliseconds,duration,lap
986,815,2,22528,22.528,50
843,815,4,28845,28.845,50
1043,815,2,30555,30.555,51
1131,815,2,27500,27.500,51
1054,815,3,26607,26.607,51
944,815,3,23732,23.732,51
909,815,3,19932,19.932,52
856,815,3,21971,21.971,53
1079,815,3,21694,21.694,53
1073,815,3,21385,21.385,53
1104,815,3,24217,24.217,53
1058,815,2,20961,20.961,54
881,815,4,21366,21.366,54
1100,815,4,876462,14:36.462,55
907,815,2,21960,21.960,55
1088,815,3,19250,19.250,56
1031,815,2,16546,16.546,56
1100,815,5,1853568,30:53.568,57
1104,815,4,29337,29.337,57
1088,815,4,14113,14.113,57
1055,815,2,21345,21.345,57
1111,815,4,27596,27.596,60
1111,815,5,2461612,41:01.612,63
974,815,2,25026,25.026,63
931,815,2,25119,25.119,64
1111,815,6,35592,35.592,64
1106,815,2,23218,23.218,68
1140,815,3,21920,21.920,68
1071,815,5,22916,22.916,69
1104,815,5,25466,25.466,70
974,815,3,35485,35.485,72
851,816,1,25337,25.337,11
849,816,1,28742,28.742,11
855,816,1,23013,23.013,13
852,816,1,22939,22.939,13
841,816,1,25259,25.259,14
854,816,1,31763,31.763,16
844,816,1,22779,22.779,16
856,816,1,26905,26.905,16
845,816,1,23176,23.176,17
847,816,1,24143,24.143,17
842,816,1,26252,26.252,17
848,816,1,21943,21.943,18
843,816,1,22901,22.901,20
859,816,1,21859,21.859,20
857,816,1,22687,22.687,22
855,816,2,22258,22.258,23
847,816,2,30497,30.497,23
850,816,1,20762,20.762,24
872,816,1,21962,21.962,27
854,816,2,31592,31.592,28
849,816,2,25428,25.428,28
851,816,2,20916,20.916,29
844,816,2,24837,24.837,33
847,816,3,24655,24.655,33
846,816,1,27577,27.577,33
845,816,2,22982,22.982,34
843,816,2,22802,22.802,34
842,816,2,24416,24.416,35
852,816,2,22114,22.114,36
847,816,4,14538,14.538,36
855,816,3,24269,24.269,37
848,816,2,22250,22.250,37
841,816,2,26446,26.446,38
856,816,2,22412,22.412,38
859,816,2,23542,23.542,41
851,816,3,49849,49.849,47
845,816,3,21708,21.708,49
850,816,2,23588,23.588,49
851,816,4,22470,22.470,51
847,816,5,30714,30.714,52
857,816,2,22472,22.472,55
846,816,2,26464,26.464,63
982,817,1,30737,30.737,1
951,817,1,47763,47.763,1
1070,817,1,38128,38.128,1
1118,817,1,1576725,26:16.725,1
860,817,1,32319,32.319,1
1010,817,1,33027,33.027,1
1022,817,1,27620,27.620,1
1083,817,1,3063314,51:03.314,1
853,817,1,1004718,16:44.718,1
987,817,1,25946,25.946,1
1128,817,1,2385823,39:45.823,1
940,817,1,26087,26.087,1
1025,817,1,36031,36.031,1
854,817,1,44170,44.170,1
1002,817,1,24805,24.805,1
1045,817,1,1159722,19:19.722,1
966,817,1,22087,22.087,1
962,817,1,25925,25.925,1
987,817,2,17929,17.929,2
1062,817,1,1457127,24:17.127,2
1077,817,1,32362,32.362,2
982,817,2,24402,24.402,2
914,817,1,1135520,18:55.520,2
1061,817,1,2051281,34:11.281,2
1054,817,1,21965,21.965,2
1118,817,2,32770,32.770,2
1092,817,1,401749,6:41.749,2
982,817,3,24362,24.362,3
1020,817,1,21224,21.224,3
950,817,1,24392,24.392,3
944,817,1,23937,23.937,3
987,817,3,18129,18.129,3
1062,817,2,34492,34.492,3
1054,817,2,22355,22.355,3
882,817,1,24946,24.946,4
861,817,1,25470,25.470,4
927,817,1,26714,26.714,4
970,817,1,17340,17.340,4
1033,817,1,21920,21.920,4
970,817,2,23613,23.613,5
888,817,1,19846,19.846,5
976,817,1,23361,23.361,5
1110,817,1,22843,22.843,5
1123,817,1,18265,18.265,5
949,817,1,24541,24.541,6
881,817,1,22416,22.416,6
970,817,3,17480,17.480,6
955,817,1,19840,19.840,6
945,817,1,21949,21.949,6
957,817,1,30198,30.198,6
1039,817,1,17464,17.464,7
897,817,1,22194,22.194,7
917,817,1,23141,23.141,7
863,817,1,25829,25.829,7
1122,817,1,63364,1:03.364,7
937,817,1,22637,22.637,7
1071,817,1,19732,19.732,7
1133,817,1,21084,21.084,7
1120,817,1,21692,21.692,7
910,817,1,22205,22.205,8
1071,817,2,18347,18.347,8
1016,817,1,23927,23.927,8
1039,817,2,1441000,24:01.000,8
1092,817,2,25377,25.377,8
965,817,1,23956,23.956,8
1029,817,1,30760,30.760,8
1075,817,1,20650,20.650,8
1134,817,1,22643,22.643,8
968,817,1,22084,22.084,9
960,817,1,998401,16:38.401,9
879,817,1,22838,22.838,9
883,817,1,22529,22.529,9
1138,817,1,30316,30.316,10
907,817,1,21467,21.467,10
1013,817,1,20884,20.884,10
884,817,1,19795,19.795,10
964,817,1,22996,22.996,10
1131,817,1,21502,21.502,10
890,817,1,24033,24.033,10
1093,817,1,26206,26.206,10
1044,817,1,23470,23.470,10
1069,817,1,24176,24.176,11
914,817,2,24184,24.184,11
1057,817,1,20082,20.082,11
1088,817,1,19546,19.546,11
1136,817,1,30317,30.317,11
934,817,1,28464,28.464,11
915,817,1,30006,30.006,11
1030,817,1,21904,21.904,11
855,817,1,23723,23.723,11
864,817,1,21101,21.101,11
1079,817,1,22124,22.124,11
887,817,1,29446,29.446,11
1127,817,1,30068,30.068,11
873,817,1,30992,30.992,11
911,817,1,22913,22.913,11
952,817,1,21738,21.738,11
982,817,4,29658,29.658,11
1015,817,1,24269,24.269,11
1037,817,1,23586,23.586,11
1019,817,1,28416,28.416,12
900,817,1,22994,22.994,12
959,817,1,18964,18.964,12
985,817,1,23604,23.604,12
901,817,1,24709,24.709,12
886,817,1,21223,21.223,12
1084,817,1,21356,21.356,12
871,817,1,20287,20.287,12
1007,817,1,22022,22.022,12
1087,817,1,23085,23.085,12
948,817,1,22245,22.245,12
849,817,1,25872,25.872,12
913,817,1,29761,29.761,12
1034,817,1,29559,29.559,12
941,817,1,29732,29.732,12
1121,817,1,24988,24.988,13
939,817,1,31307,31.307,13
930,817,1,22440,22.440,13
909,817,1,19050,19.050,13
906,817,1,23606,23.606,13
1072,817,1,997029,16:37.029,13
851,817,1,22844,22.844,13
1052,817,1,24688,24.688,13
852,817,1,23780,23.780,13
976,817,2,20198,20.198,13
967,817,1,24623,24.623,13
971,817,1,25312,25.312,13
867,817,1,21209,21.209,14
899,817,1,22721,22.721,14
904,817,1,21969,21.969,14
928,817,1,22635,22.635,14
1035,817,1,28587,28.587,14
980,817,1,22900,22.900,14
870,817,1,20510,20.510,14
929,817,1,25723,25.723,14
916,817,1,24040,24.040,14
956,817,1,21183,21.183,14
861,817,2,24539,24.539,14
1043,817,1,30204,30.204,14
875,817,1,20151,20.151,14
1125,817,1,22598,22.598,14
1042,817,1,26999,26.999,14
1086,817,1,21558,21.558,15
880,817,1,23435,23.435,15
908,817,1,28483,28.483,15
997,817,1,21950,21.950,15
962,817,2,28890,28.890,15
958,817,1,22241,22.241,15
1072,817,2,1087296,18:07.296,15
1040,817,1,30112,30.112,15
903,817,1,23186,23.186,15
854,817,2,34782,34.782,15
893,817,1,32097,32.097,15
1077,817,2,30422,30.422,16
856,817,1,23196,23.196,16
868,817,1,25626,25.626,16
961,817,1,23745,23.745,16
1017,817,1,31031,31.031,16
1041,817,1,22159,22.159,16
1059,817,1,29951,29.951,16
1045,817,2,24617,24.617,16
1130,817,1,22364,22.364,16
891,817,1,23144,23.144,16
976,817,3,15135,15.135,17
994,817,1,24542,24.542,17
866,817,1,21689,21.689,17
995,817,1,23279,23.279,17
991,817,1,23042,23.042,17
862,817,1,21884,21.884,17
957,817,2,29813,29.813,17
1074,817,1,24915,24.915,17
874,817,1,21944,21.944,17
1119,817,1,22242,22.242,17
888,817,2,19952,19.952,18
975,817,1,23309,23.309,18
1109,817,1,21958,21.958,18
1085,817,1,36264,36.264,18
902,817,1,24706,24.706,18
894,817,1,23892,23.892,18
927,817,2,25604,25.604,18
858,817,1,21693,21.693,18
1012,817,1,23506,23.506,18
998,817,1,28194,28.194,18
1073,817,1,21449,21.449,18
948,817,2,1089822,18:09.822,18
1096,817,1,21893,21.893,19
879,817,2,21182,21.182,19
988,817,1,23477,23.477,19
950,817,2,22461,22.461,19
881,817,2,22388,22.388,19
1080,817,1,26056,26.056,19
1089,817,1,25164,25.164,19
942,817,1,24449,24.449,19
869,817,1,18374,18.374,19
1082,817,1,27937,27.937,19
1061,817,2,28817,28.817,20
934,817,2,43240,43.240,20
967,817,2,2008600,33:28.600,20
1083,817,2,30262,30.262,20
859,817,1,23473,23.473,20
1019,817,2,28381,28.381,20
853,817,2,30777,30.777,20
1062,817,3,21623,21.623,20
954,817,1,22872,22.872,21
1134,817,2,22328,22.328,21
1076,817,1,18150,18.150,21
936,817,1,21824,21.824,21
850,817,1,22319,22.319,21
963,817,1,24197,24.197,21
895,817,1,24608,24.608,21
973,817,1,21811,21.811,21
1067,817,1,23028,23.028,21
1028,817,1,23751,23.751,21
892,817,1,24319,24.319,22
1066,817,1,33617,33.617,22
1110,817,2,23290,23.290,22
955,817,2,20155,20.155,22
976,817,4,1313343,21:53.343,22
1038,817,1,25498,25.498,22
885,817,1,25225,25.225,22
898,817,1,24226,24.226,22
855,817,2,23172,23.172,22
860,817,2,23257,23.257,22
1065,817,1,23812,23.812,22
863,817,2,22295,22.295,23
926,817,1,22535,22.535,23
882,817,2,20303,20.303,23
1116,817,1,23963,23.963,23
932,817,1,23997,23.997,23
953,817,1,25054,25.054,23
1005,817,1,22864,22.864,23
910,817,2,23741,23.741,23
940,817,2,23225,23.225,24
949,817,2,26631,26.631,24
872,817,1,21720,21.720,24
884,817,2,20100,20.100,24
968,817,2,21768,21.768,24
943,817,1,22422,22.422,24
1011,817,1,25676,25.676,24
1014,817,1,22379,22.379,24
960,817,2,22531,22.531,25
861,817,3,22610,22.610,25
883,817,2,22028,22.028,25
857,817,1,25074,25.074,25
864,817,2,20114,20.114,25
984,817,1,23796,23.796,25
965,817,2,23534,23.534,25
1055,817,1,22406,22.406,25
1038,817,2,1523637,25:23.637,26
1051,817,1,25562,25.562,26
945,817,2,22118,22.118,26
1132,817,1,28875,28.875,26
912,817,1,24388,24.388,26
1129,817,1,30298,30.298,26
1118,817,3,23955,23.955,26
877,817,1,20122,20.122,26
1035,817,2,28167,28.167,26
989,817,1,21440,21.440,26
905,817,1,26584,26.584,26
1117,817,1,22406,22.406,27
918,817,1,21747,21.747,27
913,817,2,29113,29.113,27
911,817,2,22675,22.675,27
1003,817,1,28779,28.779,27
876,817,1,22637,22.637,27
1053,817,1,34340,34.340,27
1039,817,3,22777,22.777,27
1088,817,2,19567,19.567,27
917,817,2,22871,22.871,27
854,817,3,33058,33.058,27
967,817,3,1484725,24:44.725,28
871,817,2,21060,21.060,28
952,817,2,22104,22.104,28
901,817,2,24775,24.775,28
1133,817,2,21378,21.378,28
851,817,2,23563,23.563,28
982,817,5,29118,29.118,28
996,817,1,24309,24.309,28
956,817,2,19408,19.408,28
944,817,2,23979,23.979,28
849,817,2,26942,26.942,28
897,817,2,22946,22.946,28
1126,817,1,22540,22.540,28
956,817,3,18347,18.347,29
868,817,2,25613,25.613,29
1123,817,2,17751,17.751,29
1135,817,1,20942,20.942,29
983,817,1,24199,24.199,29
951,817,2,31205,31.205,29
1060,817,1,21151,21.151,29
1109,817,2,22203,22.203,29
1046,817,1,24474,24.474,29
1026,817,1,23292,23.292,29
998,817,2,28001,28.001,30
1023,817,1,24320,24.320,30
1080,817,2,1168673,19:28.673,30
880,817,2,24177,24.177,30
1077,817,3,30155,30.155,30
1071,817,3,22839,22.839,30
1078,817,1,19484,19.484,30
980,817,2,23180,23.180,30
878,817,1,22651,22.651,30
1069,817,2,24036,24.036,30
938,817,1,24259,24.259,30
1064,817,1,19449,19.449,30
894,817,2,23194,23.194,31
991,817,2,22691,22.691,31
873,817,2,29789,29.789,31
916,817,2,24356,24.356,31
1079,817,2,22399,22.399,31
1120,817,2,21740,21.740,31
978,817,1,27910,27.910,32
895,817,2,17801,17.801,32
964,817,2,25861,25.861,32
953,817,2,35327,35.327,32
962,817,3,28921,28.921,32
857,817,2,42529,42.529,32
1087,817,2,23146,23.146,32
1044,817,2,23208,23.208,32
1052,817,2,24655,24.655,32
1083,817,3,30599,30.599,32
887,817,2,26229,26.229,32
993,817,1,21618,21.618,33
958,817,2,22006,22.006,33
881,817,3,22008,22.008,33
959,817,2,18738,18.738,33
1074,817,2,24885,24.885,33
1053,817,2,1574827,26:14.827,33
977,817,1,21713,21.713,33
862,817,2,22318,22.318,33
970,817,4,22505,22.505,33
891,817,2,22871,22.871,33
1009,817,1,21061,21.061,33
896,817,1,25608,25.608,33
1081,817,1,21794,21.794,33
875,817,2,20804,20.804,34
927,817,3,25393,25.393,34
1024,817,1,30756,30.756,34
1117,817,2,1217136,20:17.136,34
870,817,2,19630,19.630,34
874,817,2,21516,21.516,34
909,817,2,19358,19.358,35
1093,817,2,24436,24.436,35
1035,817,3,28057,28.057,35
1036,817,1,21837,21.837,35
929,817,2,24943,24.943,35
902,817,2,24816,24.816,35
1121,817,2,24856,24.856,35
1056,817,1,24715,24.715,36
931,817,1,24501,24.501,36
914,817,3,25607,25.607,36
900,817,2,22427,22.427,36
1045,817,3,24817,24.817,36
1091,817,1,30946,30.946,36
928,817,2,22897,22.897,36
867,817,2,22597,22.597,37
950,817,3,22426,22.426,37
906,817,2,23274,23.274,37
981,817,1,23951,23.951,37
1131,817,2,21093,21.093,37
903,817,2,22498,22.498,37
1132,817,2,29873,29.873,37
992,817,1,19925,19.925,37
939,817,2,29419,29.419,37
861,817,4,23648,23.648,37
1032,817,1,21603,21.603,37
961,817,2,23633,23.633,37
869,817,2,17990,17.990,38
942,817,2,27802,27.802,38
890,817,2,21996,21.996,38
896,817,2,24471,24.471,38
973,817,2,21918,21.918,38
997,817,2,21259,21.259,38
863,817,3,22495,22.495,38
954,817,2,24018,24.018,38
855,817,3,22910,22.910,38
974,817,1,24183,24.183,38
882,817,3,20362,20.362,38
877,817,2,21231,21.231,38
1083,817,4,29345,29.345,38
860,817,3,24348,24.348,38
1070,817,2,22813,22.813,38
1004,817,1,37446,37.446,39
886,817,2,21315,21.315,39
1008,817,1,23300,23.300,39
971,817,2,25200,25.200,39
1047,817,1,22123,22.123,39
884,817,3,19498,19.498,39
864,817,3,20059,20.059,39
865,817,1,25335,25.335,40
888,817,3,20196,20.196,40
901,817,3,109329,1:49.329,40
967,817,4,29621,29.621,40
1029,817,2,29491,29.491,40
1058,817,1,21410,21.410,41
1054,817,3,28639,28.639,41
858,817,2,23192,23.192,41
1078,817,2,19280,19.280,41
963,817,2,24408,24.408,41
883,817,3,22623,22.623,41
856,817,2,22115,22.115,41
859,817,2,22904,22.904,41
901,817,4,34697,34.697,42
930,817,2,24884,24.884,42
949,817,3,24879,24.879,42
1130,817,2,22108,22.108,42
936,817,2,22008,22.008,42
1030,817,2,21624,21.624,42
899,817,2,23340,23.340,42
948,817,3,21981,21.981,42
952,817,3,21683,21.683,43
1033,817,2,22073,22.073,43
1129,817,2,23860,23.860,43
851,817,3,21651,21.651,43
907,817,2,21398,21.398,43
987,817,4,23484,23.484,43
1039,817,4,22963,22.963,43
1041,817,2,22530,22.530,44
895,817,3,24178,24.178,44
1094,817,1,22280,22.280,44
1084,817,2,21889,21.889,44
1000,817,1,21364,21.364,44
1074,817,3,25139,25.139,44
901,817,5,34480,34.480,44
936,817,3,18270,18.270,45
904,817,2,21830,21.830,45
1039,817,5,1299801,21:39.801,45
1014,817,2,22702,22.702,45
1086,817,2,21521,21.521,46
1055,817,2,21762,21.762,46
1018,817,1,22305,22.305,46
936,817,4,18758,18.758,46
959,817,3,18979,18.979,46
1138,817,2,29066,29.066,46
909,817,3,18868,18.868,46
1021,817,1,22498,22.498,46
1116,817,2,26513,26.513,47
870,817,3,20027,20.027,47
918,817,2,21582,21.582,47
962,817,4,28662,28.662,47
1088,817,3,19718,19.718,47
1057,817,2,14994,14.994,47
1066,817,2,31016,31.016,48
1057,817,3,2015163,33:35.163,48
1079,817,3,22154,22.154,48
850,817,2,24053,24.053,49
1082,817,2,24833,24.833,49
1137,817,1,21984,21.984,49
966,817,2,22443,22.443,50
933,817,1,27710,27.710,50
1027,817,1,22345,22.345,50
942,817,3,24495,24.495,50
884,817,4,19857,19.857,51
879,817,3,21444,21.444,51
944,817,3,24775,24.775,52
1073,817,2,22056,22.056,52
967,817,5,24521,24.521,52
943,817,2,22488,22.488,52
910,817,3,22273,22.273,54
1088,817,4,20295,20.295,55
1118,817,4,23508,23.508,55
1046,817,2,24695,24.695,55
857,817,3,28474,28.474,56
879,817,4,22923,22.923,56
1088,817,5,14493,14.493,56
1138,817,3,29653,29.653,58
866,817,2,21558,21.558,58
956,817,4,22284,22.284,60
879,817,5,21973,21.973,61
936,817,5,31037,31.037,64
952,817,4,23133,23.133,65
931,817,2,24244,24.244,65
902,818,1,33895,33.895,1
896,818,1,24232,24.232,1
876,818,1,25097,25.097,1
883,818,1,41485,41.485,2
901,818,1,45629,45.629,2
914,818,1,1136557,18:56.557,2
888,818,1,23147,23.147,4
869,818,1,18901,18.901,6
895,818,1,25816,25.816,7
881,818,1,49216,49.216,7
890,818,1,22745,22.745,8
910,818,1,23809,23.809,8
907,818,1,22232,22.232,8
884,818,1,19772,19.772,9
880,818,1,23074,23.074,9
917,818,1,23782,23.782,9
877,818,1,20319,20.319,9
863,818,1,22763,22.763,10
864,818,1,20388,20.388,10
899,818,1,23455,23.455,10
891,818,1,24070,24.070,10
913,818,1,29806,29.806,11
862,818,1,22835,22.835,11
893,818,1,29736,29.736,11
914,818,2,25451,25.451,11
870,818,1,20363,20.363,12
873,818,1,30499,30.499,12
900,818,1,23124,23.124,12
894,818,1,24477,24.477,12
918,818,1,22919,22.919,13
909,818,1,20274,20.274,13
886,818,1,21900,21.900,13
875,818,1,20865,20.865,13
887,818,1,29418,29.418,14
868,818,1,26489,26.489,14
902,818,2,25897,25.897,14
903,818,1,24119,24.119,15
861,818,1,24216,24.216,15
871,818,1,20660,20.660,15
906,818,1,24433,24.433,15
879,818,1,22362,22.362,15
911,818,1,23571,23.571,15
916,818,1,30158,30.158,15
882,818,1,20977,20.977,15
866,818,1,22278,22.278,16
904,818,1,22976,22.976,16
897,818,1,21930,21.930,17
867,818,1,21303,21.303,17
901,818,2,26598,26.598,17
865,818,1,26063,26.063,17
874,818,1,22528,22.528,18
914,818,3,24353,24.353,19
860,818,1,23203,23.203,19
884,818,2,20671,20.671,20
879,818,2,21302,21.302,20
895,818,2,24087,24.087,21
864,818,2,22645,22.645,23
915,818,1,30272,30.272,23
893,818,2,30714,30.714,24
913,818,2,35309,35.309,24
880,818,2,24688,24.688,24
873,818,2,29898,29.898,24
894,818,2,23845,23.845,24
891,818,2,24539,24.539,24
912,818,1,25046,25.046,24
863,818,2,23353,23.353,25
887,818,2,26317,26.317,25
881,818,2,21638,21.638,26
896,818,2,24128,24.128,26
905,818,1,25444,25.444,26
869,818,2,18425,18.425,27
898,818,1,24381,24.381,27
908,818,1,30218,30.218,27
917,818,2,24408,24.408,27
862,818,2,23623,23.623,28
899,818,2,24183,24.183,28
916,818,2,24553,24.553,29
885,818,1,24827,24.827,29
879,818,3,25976,25.976,29
911,818,2,23202,23.202,29
871,818,2,21077,21.077,29
870,818,2,19858,19.858,30
890,818,2,22282,22.282,30
918,818,2,22761,22.761,30
868,818,2,26200,26.200,32
903,818,2,24417,24.417,32
900,818,2,22978,22.978,33
877,818,2,19885,19.885,33
876,818,2,21658,21.658,33
910,818,2,23123,23.123,34
884,818,3,25362,25.362,34
874,818,2,21431,21.431,35
905,818,2,19385,19.385,37
882,818,2,20235,20.235,37
884,818,4,29740,29.740,37
860,818,2,23569,23.569,37
909,818,2,26711,26.711,37
895,818,3,24876,24.876,38
894,818,3,24016,24.016,38
875,818,2,21188,21.188,38
893,818,3,29999,29.999,39
906,818,2,23975,23.975,39
907,818,2,22374,22.374,39
861,818,2,23343,23.343,40
864,818,3,20460,20.460,40
863,818,3,22241,22.241,40
862,818,3,22531,22.531,41
882,818,3,20716,20.716,43
881,818,3,21702,21.702,43
866,818,2,23163,23.163,43
918,818,3,22348,22.348,44
880,818,3,23160,23.160,44
913,818,3,30111,30.111,44
869,818,3,19949,19.949,45
870,818,3,19644,19.644,46
899,818,3,23451,23.451,46
917,818,3,24002,24.002,46
866,818,3,14641,14.641,47
909,818,3,20431,20.431,49
890,818,3,23756,23.756,50
897,818,2,23608,23.608,51
879,818,4,22061,22.061,56
886,818,2,20739,20.739,57
870,818,4,19600,19.600,64
865,818,2,26157,26.157,70
896,819,1,29082,29.082,1
895,819,1,17935,17.935,1
861,819,1,29317,29.317,3
888,819,1,22699,22.699,4
882,819,1,21265,21.265,5
881,819,1,44428,44.428,7
880,819,1,23394,23.394,8
897,819,1,22498,22.498,8
884,819,1,20734,20.734,8
894,819,1,24320,24.320,9
867,819,1,31636,31.636,11
883,819,1,22912,22.912,11
886,819,1,22184,22.184,11
893,819,1,31841,31.841,11
863,819,1,24020,24.020,12
868,819,1,26313,26.313,13
890,819,1,22465,22.465,13
879,819,1,24427,24.427,13
874,819,1,21343,21.343,14
864,819,1,20936,20.936,15
861,819,2,36542,36.542,15
887,819,1,26191,26.191,15
896,819,2,26970,26.970,16
873,819,1,30647,30.647,16
892,819,1,25569,25.569,17
875,819,1,21302,21.302,17
882,819,2,22183,22.183,17
895,819,2,24380,24.380,17
872,819,1,24039,24.039,18
871,819,1,21611,21.611,18
862,819,1,22306,22.306,19
898,819,1,27568,27.568,20
870,819,1,20915,20.915,20
879,819,2,22746,22.746,20
881,819,2,25015,25.015,20
869,819,1,17821,17.821,21
860,819,1,25303,25.303,21
884,819,2,20870,20.870,23
883,819,2,22576,22.576,23
888,819,2,21388,21.388,24
899,819,1,24099,24.099,25
893,819,2,32008,32.008,25
877,819,1,21941,21.941,26
878,819,1,22379,22.379,26
864,819,2,21338,21.338,27
866,819,1,23291,23.291,28
876,819,1,22692,22.692,28
867,819,2,22838,22.838,28
894,819,2,24366,24.366,30
874,819,2,42505,42.505,31
881,819,3,23373,23.373,32
868,819,2,26164,26.164,32
897,819,2,24005,24.005,32
873,819,2,30834,30.834,32
882,819,3,21294,21.294,33
880,819,2,23509,23.509,33
865,819,1,27186,27.186,33
887,819,2,26371,26.371,34
888,819,3,22986,22.986,34
875,819,2,22019,22.019,34
860,819,2,48984,48.984,35
895,819,3,24381,24.381,35
872,819,2,22046,22.046,35
883,819,3,23263,23.263,35
886,819,2,22033,22.033,36
862,819,2,23579,23.579,37
890,819,2,22450,22.450,38
892,819,2,26363,26.363,38
870,819,2,21378,21.378,39
861,819,3,32224,32.224,39
884,819,3,21202,21.202,41
869,819,2,19391,19.391,43
881,819,4,23844,23.844,43
862,819,3,13981,13.981,48
898,819,2,18692,18.692,50
860,819,3,17088,17.088,51
893,819,3,31546,31.546,54
879,819,3,23082,23.082,55
908,820,2,23154,23.154,2
914,820,1,1135937,18:55.937,2
915,820,1,31374,31.374,4
898,820,1,18737,18.737,5
880,820,1,36564,36.564,6
897,820,1,23490,23.490,6
881,820,1,30365,30.365,6
882,820,1,21063,21.063,7
910,820,1,24625,24.625,8
888,820,1,21021,21.021,8
883,820,1,22745,22.745,10
901,820,1,25639,25.639,10
902,820,1,25858,25.858,11
893,820,1,30497,30.497,11
914,820,2,25879,25.879,11
895,820,1,23648,23.648,11
911,820,1,23734,23.734,11
894,820,1,23761,23.761,12
903,820,1,23781,23.781,12
887,820,1,26031,26.031,12
891,820,1,24013,24.013,15
884,820,1,25294,25.294,15
909,820,1,23883,23.883,16
913,820,1,30751,30.751,16
904,820,1,24337,24.337,17
913,820,2,37975,37.975,18
881,820,2,22668,22.668,19
880,820,2,30838,30.838,19
888,820,2,19953,19.953,20
890,820,1,22323,22.323,21
882,820,2,25091,25.091,21
914,820,3,25278,25.278,23
892,820,1,26146,26.146,23
885,820,1,25337,25.337,23
883,820,2,24141,24.141,23
905,820,1,33074,33.074,24
893,820,2,31173,31.173,24
900,820,1,24209,24.209,24
898,820,2,24293,24.293,26
888,820,3,20272,20.272,26
899,820,1,25060,25.060,26
905,820,2,37352,37.352,27
901,820,2,29210,29.210,27
902,820,2,27233,27.233,28
896,820,1,24757,24.757,29
911,820,2,24873,24.873,29
895,820,2,24373,24.373,29
891,820,2,23916,23.916,29
908,820,3,29737,29.737,29
894,820,2,26299,26.299,30
884,820,2,21582,21.582,30
904,820,2,23232,23.232,31
881,820,3,22115,22.115,31
891,820,3,17427,17.427,32
903,820,2,23878,23.878,32
909,820,2,20920,20.920,32
887,820,2,25701,25.701,32
897,820,2,22802,22.802,32
882,820,3,25151,25.151,33
880,820,3,22948,22.948,34
890,820,2,22301,22.301,34
883,820,3,26004,26.004,37
888,820,4,21433,21.433,37
907,820,1,22977,22.977,37
886,820,1,21374,21.374,38
902,820,3,25981,25.981,40
901,820,3,27828,27.828,41
893,820,3,29687,29.687,41
913,820,3,29877,29.877,41
900,820,2,23493,23.493,41
881,820,4,22271,22.271,41
904,820,3,23586,23.586,42
910,820,2,23232,23.232,45
883,820,4,22552,22.552,46
909,820,3,20632,20.632,47
884,820,3,21340,21.340,47
899,820,2,23449,23.449,48
885,820,2,19553,19.553,48
903,820,3,23886,23.886,48
890,820,3,23257,23.257,50
896,820,2,24445,24.445,52
885,820,3,26198,26.198,63
899,820,3,23222,23.222,66
905,820,3,26137,26.137,66
951,821,1,40169,40.169,1
963,821,1,30782,30.782,1
900,821,1,32657,32.657,1
916,821,1,25007,25.007,1
883,821,1,28102,28.102,1
962,821,1,26519,26.519,1
906,821,1,24370,24.370,1
898,821,1,24859,24.859,1
914,821,1,1134553,18:54.553,2
906,821,2,24768,24.768,2
957,821,1,41508,41.508,5
880,821,1,22316,22.316,5
888,821,1,19816,19.816,6
918,821,1,23128,23.128,7
894,821,1,23096,23.096,7
881,821,1,24397,24.397,7
960,821,1,23486,23.486,7
968,821,1,22032,22.032,8
910,821,1,24050,24.050,8
955,821,1,29227,29.227,8
917,821,1,23661,23.661,8
949,821,1,32793,32.793,8
951,821,2,25037,25.037,9
895,821,1,23887,23.887,9
960,821,2,998622,16:38.622,9
912,821,1,26376,26.376,9
887,821,1,25330,25.330,10
901,821,1,29420,29.420,10
893,821,1,29364,29.364,11
914,821,2,24873,24.873,11
964,821,1,24110,24.110,11
966,821,1,25198,25.198,12
907,821,1,55222,55.222,12
967,821,1,25147,25.147,12
902,821,1,25543,25.543,12
954,821,1,23412,23.412,13
884,821,1,22144,22.144,13
965,821,1,24470,24.470,13
903,821,1,22988,22.988,14
909,821,1,21002,21.002,14
911,821,1,23259,23.259,14
958,821,1,22828,22.828,15
913,821,1,33679,33.679,15
896,821,1,18423,18.423,16
883,821,2,21997,21.997,16
952,821,1,23206,23.206,16
961,821,1,25150,25.150,16
953,821,1,26044,26.044,16
957,821,2,29884,29.884,17
904,821,1,23063,23.063,18
962,821,2,30307,30.307,18
897,821,1,22685,22.685,18
891,821,1,22761,22.761,19
950,821,1,23878,23.878,19
967,821,2,2011147,33:31.147,20
916,821,2,31198,31.198,20
956,821,1,22053,22.053,21
907,821,2,29067,29.067,21
886,821,1,22017,22.017,21
899,821,1,23857,23.857,22
960,821,3,23561,23.561,22
888,821,2,19869,19.869,22
881,821,2,22575,22.575,22
963,821,2,24814,24.814,22
890,821,1,22425,22.425,23
901,821,2,26325,26.325,23
893,821,2,31706,31.706,25
905,821,1,25906,25.906,25
959,821,1,20099,20.099,25
896,821,2,25660,25.660,26
880,821,2,22315,22.315,27
892,821,1,24668,24.668,27
917,821,2,24267,24.267,27
902,821,2,25633,25.633,27
903,821,2,23252,23.252,27
887,821,2,26040,26.040,27
891,821,2,22712,22.712,28
964,821,2,23792,23.792,28
885,821,1,25364,25.364,28
918,821,2,23270,23.270,28
